date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,result,goal_difference,year,tournament_weight,elo_home,elo_away,elo_diff,home_scored,home_conceded,home_goal_diff,home_win_rate,home_draw_rate,away_scored,away_conceded,away_goal_diff,away_win_rate,away_draw_rate,h2h_home_wins,h2h_away_wins,h2h_draws,actual_result
2024-11-19,Sierra Leone,Zambia,0.0,2.0,African Cup of Nations qualification,Monrovia,Liberia,1,A,-2.0,2024.0,2.0,917.3931615503033,1053.9116800810425,-136.51851853073924,1.1,2.1,-1.0,0.2,0.3,0.8,1.0,-0.2,0.3,0.3,0,1,0,
2024-11-19,DR Congo,Ethiopia,1.0,2.0,African Cup of Nations qualification,Kinshasa,DR Congo,0,A,-1.0,2024.0,2.0,1133.6492074802566,870.2400099696223,263.40919751063427,1.1,0.4,0.7,0.6,0.2,0.5,1.8,-1.3,0.1,0.3,1,0,0,
2024-12-08,Cambodia,Malaysia,2.0,2.0,ASEAN Championship,Phnom Penh,Cambodia,0,D,0.0,2024.0,2.0,663.6513190038676,1025.2190902932746,-361.567771289407,0.9,1.6,-0.7,0.2,0.3,1.4,1.6,-0.2,0.4,0.3,0,2,0,
2024-12-08,Timor-Leste,Thailand,0.0,10.0,ASEAN Championship,Hanoi,Vietnam,1,A,-10.0,2024.0,2.0,525.6449241596531,1070.8632526027582,-545.2183284431051,0.9,2.1,-1.2,0.3,0.1,1.4,1.2,0.2,0.4,0.4,0,1,0,
2024-12-08,Hong Kong,Mongolia,3.0,0.0,EAFF Championship qualification,Hong Kong,Hong Kong,0,H,3.0,2024.0,2.0,873.0920210980129,636.1026555013381,236.98936559667482,1.3,1.2,0.1,0.4,0.2,0.8,1.9,-1.1,0.3,0.0,0,0,0,
2024-12-09,Myanmar,Indonesia,0.0,1.0,ASEAN Championship,Yangon,Myanmar,0,A,-1.0,2024.0,2.0,702.2850365933248,1044.2621467924391,-341.97711019911435,0.9,3.4,-2.5,0.1,0.2,1.1,1.1,0.0,0.3,0.4,0,1,0,
2024-12-09,Laos,Vietnam,1.0,4.0,ASEAN Championship,Vientiane,Laos,0,A,-3.0,2024.0,2.0,581.423880222422,956.8953434298695,-375.4714632074475,0.8,2.0,-1.2,0.1,0.3,1.0,2.3,-1.3,0.1,0.1,0,2,0,
2024-12-09,Solomon Islands,Vanuatu,4.0,1.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,0,H,3.0,2024.0,2.0,959.4598113231763,907.4452705210175,52.01454080215876,0.8,1.8,-1.0,0.2,0.1,1.2,3.2,-2.0,0.3,0.0,2,1,0,
2024-12-11,Singapore,Cambodia,2.0,1.0,ASEAN Championship,Singapore,Singapore,0,H,1.0,2024.0,2.0,867.1433847231647,682.3270330944978,184.8163516286669,1.3,3.0,-1.7,0.3,0.1,1.1,1.8,-0.7,0.2,0.3,0,0,0,
2024-12-11,Malaysia,Timor-Leste,3.0,2.0,ASEAN Championship,Kuala Lumpur,Malaysia,0,H,1.0,2024.0,2.0,1006.5433762026444,523.650732723753,482.8926434788914,1.3,1.5,-0.2,0.4,0.3,0.9,2.8,-1.9,0.3,0.1,0,0,0,
2024-12-11,Taiwan,Mongolia,4.0,0.0,EAFF Championship qualification,Hong Kong,Hong Kong,1,H,4.0,2024.0,2.0,755.777342778779,626.3320047222187,129.44533805656033,1.4,2.2,-0.8,0.3,0.0,0.6,2.2,-1.6,0.2,0.0,0,0,0,
2024-12-12,Philippines,Myanmar,1.0,1.0,ASEAN Championship,Manila,Philippines,0,D,0.0,2024.0,2.0,814.9557725838473,698.3637036990327,116.59206888481458,0.9,2.0,-1.1,0.1,0.2,0.9,3.0,-2.1,0.1,0.2,1,0,0,
2024-12-12,Indonesia,Laos,3.0,3.0,ASEAN Championship,Surakarta,Indonesia,0,D,0.0,2024.0,2.0,1048.183479686731,576.4668294952082,471.71665019152283,0.9,1.1,-0.2,0.3,0.4,0.9,1.9,-1.0,0.1,0.3,1,0,0,
2024-12-12,Fiji,Vanuatu,1.0,1.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,1,D,0.0,2024.0,2.0,1025.1870760189286,887.0117025651024,138.17537345382618,2.4,1.1,1.3,0.5,0.3,1.1,3.2,-2.1,0.3,0.0,2,2,0,
2024-12-14,Hong Kong,Taiwan,2.0,1.0,EAFF Championship qualification,Hong Kong,Hong Kong,0,H,1.0,2024.0,2.0,882.8626718771322,771.2275638543389,111.63510802279336,1.6,1.0,0.6,0.5,0.2,1.4,2.2,-0.8,0.3,0.0,0,0,0,
2024-12-14,Macau,Guam,1.0,2.0,EAFF Championship qualification,Hong Kong,Hong Kong,1,A,-1.0,2024.0,2.0,518.8238610702778,592.4276637074383,-73.60380263716058,0.2,2.0,-1.8,0.1,0.1,0.6,2.6,-2.0,0.0,0.1,0,0,0,
2024-12-14,Timor-Leste,Singapore,0.0,3.0,ASEAN Championship,Hanoi,Vietnam,1,A,-3.0,2024.0,2.0,521.7810330515857,875.3535309689112,-353.57249791732545,1.0,2.9,-1.9,0.3,0.1,1.3,3.0,-1.7,0.3,0.1,0,1,0,
2024-12-14,Thailand,Malaysia,1.0,0.0,ASEAN Championship,Bangkok,Thailand,0,H,1.0,2024.0,2.0,1072.8574440386583,1008.4130758748116,64.44436816384666,2.3,1.0,1.3,0.5,0.4,1.6,1.5,0.1,0.5,0.3,1,2,1,
2024-12-15,Papua New Guinea,Fiji,1.0,1.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,1,D,0.0,2024.0,2.0,889.9009558915686,1016.1155591383676,-126.21460324679902,1.2,2.1,-0.9,0.2,0.3,2.0,1.1,0.9,0.4,0.4,2,1,1,
2024-12-15,Laos,Philippines,1.0,1.0,ASEAN Championship,Vientiane,Laos,0,D,0.0,2024.0,2.0,597.487488436337,807.1911781636865,-209.70368972734946,1.2,2.0,-0.8,0.1,0.4,0.9,2.0,-1.1,0.1,0.2,0,0,0,
2024-12-15,Vietnam,Indonesia,1.0,0.0,ASEAN Championship,Việt Trì,Vietnam,0,H,1.0,2024.0,2.0,961.8523941570833,1027.1628207456024,-65.31042658851914,1.2,2.0,-0.8,0.2,0.1,1.2,1.4,-0.2,0.3,0.4,2,3,2,
2024-12-17,Singapore,Thailand,2.0,4.0,ASEAN Championship,Singapore,Singapore,0,A,-2.0,2024.0,2.0,880.8996157419098,1085.9232446386384,-205.0236288967286,1.5,3.0,-1.5,0.3,0.1,2.3,0.9,1.4,0.6,0.3,0,3,0,
2024-12-17,Hong Kong,Guam,5.0,0.0,EAFF Championship qualification,Hong Kong,Hong Kong,0,H,5.0,2024.0,2.0,893.8915925498188,605.0878972779502,288.8036952718686,1.8,0.8,1.0,0.6,0.2,0.7,2.4,-1.7,0.1,0.1,0,0,0,
2024-12-17,Cambodia,Timor-Leste,2.0,1.0,ASEAN Championship,Phnom Penh,Cambodia,0,H,1.0,2024.0,2.0,674.1168868487513,516.2349482785871,157.88193857016415,1.2,1.9,-0.7,0.2,0.3,0.8,2.6,-1.8,0.3,0.1,1,0,0,
2024-12-18,Myanmar,Laos,3.0,2.0,ASEAN Championship,Yangon,Myanmar,0,H,1.0,2024.0,2.0,706.1282981191936,610.437626706952,95.69067141224161,0.9,2.5,-1.6,0.1,0.3,1.1,1.9,-0.8,0.1,0.4,0,0,1,
2024-12-18,Philippines,Vietnam,1.0,1.0,ASEAN Championship,Manila,Philippines,0,D,0.0,2024.0,2.0,794.2410398930715,980.8251180116285,-186.58407811855704,1.0,2.0,-1.0,0.1,0.3,1.3,1.9,-0.6,0.3,0.1,0,3,0,
2024-12-18,Solomon Islands,Papua New Guinea,2.0,3.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,0,A,-1.0,2024.0,2.0,979.8933792790914,898.2552437157009,81.6381355633905,1.0,1.7,-0.7,0.3,0.0,1.0,2.2,-1.2,0.1,0.4,3,0,0,
2024-12-20,Thailand,Cambodia,3.0,2.0,ASEAN Championship,Bangkok,Thailand,0,H,1.0,2024.0,2.0,1095.3238159084467,683.308469619504,412.01534628894274,2.7,0.8,1.9,0.7,0.3,1.4,1.8,-0.4,0.3,0.3,1,0,0,
2024-12-20,Malaysia,Singapore,0.0,0.0,ASEAN Championship,Kuala Lumpur,Malaysia,0,D,0.0,2024.0,2.0,995.3472752748315,871.4990444721013,123.8482308027302,1.6,1.4,0.2,0.5,0.3,1.7,2.9,-1.2,0.3,0.1,1,1,0,
2024-12-21,Qatar,United Arab Emirates,1.0,1.0,Gulf Cup,Sulaibikhat,Kuwait,1,D,0.0,2024.0,2.0,1178.943972855851,1181.604313135322,-2.660340279471029,1.7,1.9,-0.2,0.5,0.2,2.2,0.6,1.6,0.6,0.2,1,2,1,
2024-12-21,Solomon Islands,Fiji,1.0,3.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,0,A,-2.0,2024.0,2.0,960.2015013691043,1007.7612713142354,-47.55976994513105,1.0,1.9,-0.9,0.2,0.0,1.2,1.1,0.1,0.3,0.5,3,4,1,
2024-12-21,Kuwait,Oman,1.0,1.0,Gulf Cup,Kuwait City,Kuwait,0,D,0.0,2024.0,2.0,991.130027822417,1122.2320661280075,-131.10203830559055,0.7,1.6,-0.9,0.1,0.5,1.4,1.0,0.4,0.5,0.1,0,1,0,
2024-12-21,Vietnam,Myanmar,5.0,0.0,ASEAN Championship,Việt Trì,Vietnam,0,H,5.0,2024.0,2.0,969.0474029804451,717.8297251488905,251.21767783155462,1.2,1.7,-0.5,0.3,0.2,1.1,2.6,-1.5,0.2,0.2,1,0,0,
2024-12-21,Indonesia,Philippines,0.0,1.0,ASEAN Championship,Surakarta,Indonesia,0,A,-1.0,2024.0,2.0,1008.1900968910571,806.018754924255,202.17134196680217,1.2,1.3,-0.1,0.3,0.4,1.1,1.6,-0.5,0.1,0.4,2,0,1,
2024-12-21,Vanuatu,Papua New Guinea,1.0,2.0,MSG Prime Minister's Cup,Honiara,Solomon Islands,1,A,-1.0,2024.0,2.0,896.0832194456633,917.9471216256879,-21.86390218002464,1.2,2.7,-1.5,0.3,0.1,1.3,2.2,-0.9,0.2,0.4,1,1,1,
2024-12-22,Iraq,Yemen,1.0,0.0,Gulf Cup,Sulaibikhat,Kuwait,1,H,1.0,2024.0,2.0,1236.8405379220671,782.5695928288944,454.2709450931727,1.6,0.4,1.2,0.7,0.2,1.1,1.1,0.0,0.3,0.3,1,0,0,
2024-12-22,Saudi Arabia,Bahrain,2.0,3.0,Gulf Cup,Kuwait City,Kuwait,1,A,-1.0,2024.0,2.0,1120.491128331152,1090.8908005455448,29.600327785607078,0.9,0.9,0.0,0.3,0.4,1.4,1.1,0.3,0.3,0.5,0,0,1,
2024-12-24,Kuwait,United Arab Emirates,2.0,1.0,Gulf Cup,Kuwait City,Kuwait,0,H,1.0,2024.0,2.0,999.7795539548993,1181.4205469306667,-181.6409929757674,0.8,1.4,-0.6,0.1,0.6,2.1,0.6,1.5,0.5,0.3,1,1,0,
2024-12-24,Oman,Qatar,2.0,1.0,Gulf Cup,Sulaibikhat,Kuwait,1,H,1.0,2024.0,2.0,1113.5825399955254,1179.1277390605062,-65.5451990649808,1.3,1.1,0.2,0.4,0.2,1.5,2.0,-0.5,0.4,0.3,0,2,0,
2024-12-25,Yemen,Saudi Arabia,2.0,3.0,Gulf Cup,Sulaibikhat,Kuwait,1,A,-1.0,2024.0,2.0,780.3878437453141,1103.1312714253377,-322.7434276800236,0.8,1.2,-0.4,0.2,0.3,1.0,1.2,-0.2,0.2,0.4,0,2,0,
2024-12-25,Bahrain,Iraq,2.0,0.0,Gulf Cup,Kuwait City,Kuwait,1,H,2.0,2024.0,2.0,1108.250657451359,1239.0222870056475,-130.77162955428844,1.2,1.3,-0.1,0.3,0.5,1.6,0.4,1.2,0.7,0.2,0,0,1,
2024-12-26,Singapore,Vietnam,0.0,2.0,ASEAN Championship,Singapore,Singapore,0,A,-2.0,2024.0,2.0,879.7093368076672,978.1961366392045,-98.48679983153727,1.6,2.6,-1.0,0.3,0.2,1.7,1.6,0.1,0.4,0.2,0,1,1,
2024-12-27,United Arab Emirates,Oman,1.0,1.0,Gulf Cup,Sulaibikhat,Kuwait,1,D,0.0,2024.0,2.0,1157.7427570947132,1132.565700992686,25.17705610202711,1.9,0.8,1.1,0.4,0.3,1.3,1.2,0.1,0.4,0.2,0,1,0,
2024-12-27,Kuwait,Qatar,1.0,1.0,Gulf Cup,Kuwait City,Kuwait,0,D,0.0,2024.0,2.0,1023.4573437908529,1160.1445780633455,-136.68723427249267,0.9,1.3,-0.4,0.2,0.6,1.4,2.1,-0.7,0.3,0.3,0,3,0,
2024-12-27,Philippines,Thailand,2.0,1.0,ASEAN Championship,Manila,Philippines,0,H,1.0,2024.0,2.0,830.4034275958452,1098.0550909597434,-267.65166336389825,1.0,1.3,-0.3,0.2,0.4,2.9,0.9,2.0,0.8,0.2,0,3,0,
2024-12-28,Iraq,Saudi Arabia,1.0,3.0,Gulf Cup,Kuwait City,Kuwait,1,A,-2.0,2024.0,2.0,1211.8309036755836,1107.4497553121466,104.38114836343698,1.1,0.6,0.5,0.6,0.2,1.2,1.3,-0.1,0.3,0.3,1,0,0,
2024-12-28,Bahrain,Yemen,1.0,2.0,Gulf Cup,Sulaibikhat,Kuwait,1,A,-1.0,2024.0,2.0,1135.4420407814227,776.0693598585052,359.37268092291754,1.1,1.3,-0.2,0.3,0.5,0.9,1.4,-0.5,0.2,0.2,1,0,1,
2024-12-29,Vietnam,Singapore,3.0,1.0,ASEAN Championship,Việt Trì,Vietnam,0,H,2.0,2024.0,2.0,992.6739054813561,865.2315679655156,127.44233751584045,1.9,1.3,0.6,0.5,0.2,1.4,2.6,-1.2,0.3,0.1,2,0,1,
2024-12-30,Thailand,Philippines,3.0,1.0,ASEAN Championship,Bangkok,Thailand,0,H,2.0,2024.0,2.0,1071.7008394585823,856.7576790970063,214.94316036157602,2.7,1.0,1.7,0.7,0.2,1.2,1.2,0.0,0.3,0.4,3,1,0,
2024-12-31,Kuwait,Bahrain,0.0,1.0,Gulf Cup,Kuwait City,Kuwait,0,A,-1.0,2024.0,2.0,1032.4406078038262,1107.0316377692293,-74.5910299654031,1.0,1.4,-0.4,0.2,0.6,1.2,1.5,-0.3,0.3,0.4,1,1,1,
2024-12-31,Oman,Saudi Arabia,2.0,1.0,Gulf Cup,Sulaibikhat,Kuwait,1,H,1.0,2024.0,2.0,1134.3018325341961,1133.2839333903946,1.0178991438015146,1.1,1.3,-0.2,0.3,0.3,1.2,1.4,-0.2,0.3,0.3,1,3,0,
2025-01-02,Vietnam,Thailand,2.0,1.0,ASEAN Championship,Việt Trì,Vietnam,0,H,1.0,2025.0,2.0,1005.6499650612615,1080.6970061242191,-75.04704106295765,1.9,1.2,0.7,0.5,0.2,2.8,1.0,1.8,0.7,0.2,0,3,2,
2025-01-03,Zanzibar,Tanzania,1.0,0.0,Mapinduzi Cup,Gombani,Zanzibar,0,H,1.0,2025.0,2.0,1005.2443775138915,1016.356042442025,-11.11166492813345,1.2,1.4,-0.2,0.4,0.2,0.9,0.5,0.4,0.5,0.2,0,0,0,
2025-01-04,Burkina Faso,Kenya,1.0,1.0,Mapinduzi Cup,Gombani,Zanzibar,1,D,0.0,2025.0,2.0,1078.3417161684806,990.1837471211458,88.15796904733486,1.5,1.5,0.0,0.3,0.2,1.1,1.0,0.1,0.2,0.5,0,0,0,
2025-01-04,Oman,Bahrain,1.0,2.0,Gulf Cup,Kuwait City,Kuwait,1,A,-1.0,2025.0,2.0,1150.254956680421,1119.6484145988677,30.606542081553243,1.2,1.3,-0.1,0.4,0.2,1.2,1.4,-0.2,0.4,0.3,2,0,0,
2025-01-05,Thailand,Vietnam,2.0,3.0,ASEAN Championship,Bangkok,Thailand,0,A,-1.0,2025.0,2.0,1061.2937273942157,1025.0532437912648,36.24048360295092,2.6,1.1,1.5,0.6,0.2,2.0,1.0,1.0,0.6,0.2,3,1,2,
2025-01-06,Zanzibar,Burkina Faso,0.0,1.0,Mapinduzi Cup,Gombani,Zanzibar,0,A,-1.0,2025.0,2.0,1021.7559141987005,1072.3793919527436,-50.623477754043165,1.3,1.2,0.1,0.5,0.2,1.5,1.4,0.1,0.3,0.3,0,0,0,
2025-01-07,Tanzania,Kenya,0.0,2.0,Mapinduzi Cup,Gombani,Zanzibar,1,A,-2.0,2025.0,2.0,999.8445057572161,996.1460713368828,3.698434420333342,0.9,0.5,0.4,0.5,0.2,1.1,0.9,0.2,0.2,0.6,0,1,0,
2025-01-09,Tanzania,Burkina Faso,0.0,2.0,Mapinduzi Cup,Gombani,Zanzibar,1,A,-2.0,2025.0,2.0,979.6316147993069,1086.0644537565504,-106.43283895724346,0.6,0.7,-0.1,0.4,0.2,1.5,1.2,0.3,0.4,0.3,0,0,0,
2025-01-10,Zanzibar,Kenya,1.0,0.0,Mapinduzi Cup,Gombani,Zanzibar,0,H,1.0,2025.0,2.0,1008.0708523948938,1016.3589622947919,-8.288109899898132,1.3,1.2,0.1,0.5,0.2,0.8,0.9,-0.1,0.2,0.6,0,0,0,
2025-01-13,Zanzibar,Burkina Faso,2.0,1.0,Mapinduzi Cup,Gombani,Zanzibar,0,H,1.0,2025.0,2.0,1024.4524615768337,1100.122407962083,-75.6699463852492,1.4,0.8,0.6,0.6,0.2,1.6,1.0,0.6,0.5,0.3,0,1,0,
2025-01-18,United States,Venezuela,3.0,1.0,Friendly,Fort Lauderdale,United States,0,H,2.0,2025.0,1.0,1301.9297887508326,1249.699028350806,52.23076040002661,1.3,1.1,0.2,0.4,0.2,1.2,1.4,-0.2,0.3,0.4,0,0,0,
2025-01-22,Uzbekistan,Jordan,0.0,0.0,Friendly,Doha,Qatar,1,D,0.0,2025.0,1.0,1284.0309067220476,1198.2544394119955,85.77646731005211,1.6,0.6,1.0,0.7,0.2,1.6,0.7,0.9,0.5,0.4,1,1,0,
2025-01-22,United States,Costa Rica,3.0,0.0,Friendly,Orlando,United States,0,H,3.0,2025.0,1.0,1318.945591424231,1196.0772479757109,122.86834344852014,1.5,1.1,0.4,0.5,0.1,1.4,0.8,0.6,0.4,0.4,3,1,0,
2025-02-07,Jamaica,Trinidad and Tobago,1.0,0.0,Friendly,Montego Bay,Jamaica,0,H,1.0,2025.0,1.0,1131.2137239134845,1049.5950622138603,81.61866169962423,1.0,1.5,-0.5,0.3,0.2,1.8,1.3,0.5,0.4,0.4,2,1,2,
2025-02-08,Chile,Panama,6.0,1.0,Friendly,Santiago,Chile,0,H,5.0,2025.0,1.0,1213.4173087058705,1223.7390003323057,-10.321691626435268,0.9,1.4,-0.5,0.2,0.3,1.3,1.8,-0.5,0.4,0.1,0,0,0,
2025-02-10,Jamaica,Trinidad and Tobago,1.0,1.0,Friendly,Kingston,Jamaica,0,D,0.0,2025.0,1.0,1143.5226950713404,1037.2860910560044,106.23660401533607,0.8,1.3,-0.5,0.3,0.2,1.8,1.4,0.4,0.4,0.3,3,1,2,
2025-02-13,Oman,Sudan,0.0,0.0,Friendly,Muscat,Oman,0,D,0.0,2025.0,1.0,1132.8491080637566,980.3325481166543,152.51655994710234,1.3,1.4,-0.1,0.4,0.2,1.1,0.7,0.4,0.5,0.3,0,0,0,
2025-03-09,Saint Vincent and the Grenadines,Grenada,1.0,1.0,Friendly,Kingstown,Saint Vincent and the Grenadines,0,D,0.0,2025.0,1.0,863.1294454017824,800.5513590125995,62.578086389182886,2.0,1.4,0.6,0.6,0.1,0.9,1.8,-0.9,0.2,0.2,2,1,0,
2025-03-13,Oman,Sudan,0.0,0.0,Friendly,Muscat,Oman,0,D,0.0,2025.0,1.0,1122.941982320629,990.2396738597819,132.70230846084712,1.2,1.1,0.1,0.4,0.3,1.0,0.6,0.4,0.5,0.3,0,0,1,
2025-03-14,Jordan,North Korea,1.0,1.0,Friendly,Amman,Jordan,0,D,0.0,2025.0,1.0,1204.062147496748,1020.7424653246047,183.3196821721432,1.3,0.7,0.6,0.4,0.5,1.1,1.2,-0.1,0.2,0.3,1,0,1,
2025-03-16,Honduras,Guatemala,1.0,2.0,Friendly,Fort Lauderdale,United States,1,A,-1.0,2025.0,1.0,1111.424068229799,1097.1740596855234,14.250008544275715,2.1,1.3,0.8,0.5,0.2,1.8,1.2,0.6,0.4,0.3,1,1,1,
2025-03-19,Eswatini,Cameroon,0.0,0.0,FIFA World Cup qualification,Mbombela,South Africa,1,D,0.0,2025.0,3.0,843.197035158819,1157.0941929591927,-313.89715780037375,0.8,1.8,-1.0,0.1,0.3,1.6,0.8,0.8,0.6,0.3,0,0,0,
2025-03-19,Vietnam,Cambodia,2.0,1.0,Friendly,Thủ Dầu Một,Vietnam,0,H,1.0,2025.0,1.0,1042.7161531440347,680.5771945682072,362.1389585758275,2.3,0.9,1.4,0.7,0.2,1.5,1.7,-0.2,0.3,0.3,1,0,0,
2025-03-19,India,Maldives,3.0,0.0,Friendly,Shillong,India,0,H,3.0,2025.0,1.0,902.5966798149899,703.6414800419377,198.9551997730522,0.4,1.3,-0.9,0.0,0.5,0.9,1.5,-0.6,0.3,0.1,1,0,0,
2025-03-19,Hong Kong,Macau,2.0,0.0,Friendly,Hong Kong,Hong Kong,0,H,2.0,2025.0,1.0,901.5441525924509,506.1636274997659,395.38052509268505,2.1,0.4,1.7,0.7,0.2,0.2,2.2,-2.0,0.0,0.1,0,0,0,
2025-03-19,Liberia,Tunisia,0.0,1.0,FIFA World Cup qualification,Monrovia,Liberia,0,A,-1.0,2025.0,3.0,888.194940330407,1179.7628712047112,-291.56793087430424,0.8,1.3,-0.5,0.3,0.3,0.8,0.6,0.2,0.4,0.4,0,0,0,
2025-03-19,Kazakhstan,Curaçao,2.0,0.0,Friendly,Antalya,Turkey,1,H,2.0,2025.0,1.0,953.8033843395959,1010.9924696177028,-57.18908527810686,0.5,2.5,-2.0,0.1,0.1,2.3,0.6,1.7,0.6,0.3,0,0,0,
2025-03-19,Central African Republic,Madagascar,1.0,4.0,FIFA World Cup qualification,Casablanca,Morocco,1,A,-3.0,2025.0,3.0,893.165360987652,937.6100255849509,-44.444664597298924,1.7,1.8,-0.1,0.4,0.0,0.9,1.0,-0.1,0.2,0.3,2,0,0,
2025-03-19,Russia,Grenada,5.0,0.0,Friendly,Moscow,Russia,0,H,5.0,2025.0,1.0,1270.7547069182867,804.8279539325908,465.9267529856959,2.8,0.5,2.3,0.7,0.3,1.0,1.5,-0.5,0.2,0.3,0,0,0,
2025-03-20,Canada,Mexico,0.0,2.0,CONCACAF Nations League,Inglewood,United States,1,A,-2.0,2025.0,3.0,1308.5957349508647,1292.5797925842603,16.01594236660435,1.2,0.7,0.5,0.5,0.4,1.2,1.0,0.2,0.4,0.2,1,1,2,
2025-03-20,Denmark,Portugal,1.0,0.0,UEFA Nations League,Copenhagen,Denmark,0,H,1.0,2025.0,2.0,1332.7889446630847,1436.2000162576135,-103.41107159452872,0.9,0.9,0.0,0.2,0.5,1.6,0.7,0.9,0.5,0.4,0,0,0,
2025-03-20,Italy,Germany,1.0,2.0,UEFA Nations League,Milan,Italy,0,A,-1.0,2025.0,2.0,1389.877599452884,1429.4711322319747,-39.593532779090765,1.6,1.3,0.3,0.5,0.2,2.4,0.7,1.7,0.6,0.3,0,1,1,
2025-03-20,Netherlands,Spain,2.0,2.0,UEFA Nations League,Rotterdam,Netherlands,0,D,0.0,2025.0,2.0,1398.714953459679,1564.1701479588462,-165.4551944991672,2.1,1.3,0.8,0.4,0.3,2.3,0.8,1.5,0.9,0.1,0,0,1,
2025-03-20,Greece,Scotland,0.0,1.0,UEFA Nations League,Piraeus,Greece,0,A,-1.0,2025.0,2.0,1270.7281345610106,1218.759846714797,51.96828784621357,1.9,0.6,1.3,0.7,0.1,1.1,1.7,-0.6,0.2,0.3,0,0,0,
2025-03-20,Turkey,Hungary,3.0,1.0,UEFA Nations League,Istanbul,Turkey,0,H,2.0,2025.0,2.0,1240.3527282420114,1258.3659892086039,-18.013260966592497,1.4,1.3,0.1,0.5,0.2,0.9,1.6,-0.7,0.3,0.3,0,3,0,
2025-03-20,Armenia,Georgia,0.0,3.0,UEFA Nations League,Yerevan,Armenia,0,A,-3.0,2025.0,2.0,944.8169082188423,1186.6342475304414,-241.81733931159908,1.2,1.5,-0.3,0.3,0.1,1.2,1.4,-0.2,0.3,0.2,1,0,1,
2025-03-20,Croatia,France,2.0,0.0,UEFA Nations League,Split,Croatia,0,H,2.0,2025.0,2.0,1348.3523948571033,1458.8350032364353,-110.48260837933208,1.3,1.5,-0.2,0.3,0.4,1.5,0.9,0.6,0.5,0.3,1,2,1,
2025-03-20,Kosovo,Iceland,2.0,1.0,UEFA Nations League,Pristina,Kosovo,0,H,1.0,2025.0,2.0,1071.759207240101,1084.8775994022092,-13.118392162108194,1.1,1.0,0.1,0.5,0.1,1.6,2.0,-0.4,0.4,0.1,0,0,0,
2025-03-20,Slovakia,Slovenia,0.0,0.0,UEFA Nations League,Bratislava,Slovakia,0,D,0.0,2025.0,2.0,1191.5662959658905,1236.6761412015965,-45.10984523570596,1.4,1.0,0.4,0.5,0.2,0.9,1.1,-0.2,0.2,0.6,0,0,2,
2025-03-20,Laos,Sri Lanka,1.0,2.0,Friendly,Vientiane,Laos,0,A,-1.0,2025.0,1.0,598.7361996772551,596.171747814669,2.564451862586111,1.3,2.0,-0.7,0.1,0.4,0.5,0.8,-0.3,0.2,0.4,0,0,0,
2025-03-20,Tajikistan,Belarus,0.0,5.0,Friendly,Dushanbe,Tajikistan,0,A,-5.0,2025.0,1.0,959.1100986055428,961.822437452951,-2.712338847408205,1.1,1.1,0.0,0.3,0.2,0.3,1.4,-1.1,0.1,0.5,0,0,0,
2025-03-20,Ukraine,Belgium,3.0,1.0,UEFA Nations League,Murcia,Spain,1,H,2.0,2025.0,2.0,1253.9058451973206,1323.7763367527684,-69.87049155544787,1.4,1.2,0.2,0.4,0.3,0.8,1.1,-0.3,0.2,0.2,0,0,1,
2025-03-20,Paraguay,Chile,1.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,0,H,1.0,2025.0,3.0,1244.3971120019132,1238.130096219522,6.267015782391127,1.1,1.2,-0.1,0.4,0.3,1.2,1.5,-0.3,0.2,0.3,1,4,1,
2025-03-20,Peru,Bolivia,3.0,1.0,FIFA World Cup qualification,Lima,Peru,0,H,2.0,2025.0,3.0,1230.0904186069076,1120.5814395155628,109.50897909134483,0.3,1.0,-0.7,0.2,0.3,1.0,2.6,-1.6,0.3,0.1,2,2,0,
2025-03-20,Bulgaria,Republic of Ireland,1.0,2.0,UEFA Nations League,Plovdiv,Bulgaria,0,A,-1.0,2025.0,2.0,1031.3844808968881,1134.1478021359112,-102.76332123902307,0.6,0.8,-0.2,0.3,0.6,0.5,1.7,-1.2,0.3,0.1,0,0,2,
2025-03-20,Brazil,Colombia,2.0,1.0,FIFA World Cup qualification,Brasília,Brazil,0,H,1.0,2025.0,3.0,1436.394594659571,1439.9096859480635,-3.5150912884923855,1.4,0.6,0.8,0.4,0.5,1.6,0.9,0.7,0.4,0.2,2,1,2,
2025-03-20,United States,Panama,0.0,1.0,CONCACAF Nations League,Inglewood,United States,0,A,-1.0,2025.0,3.0,1334.7951233627193,1199.0262128186541,135.7689105440652,1.6,1.1,0.5,0.5,0.1,1.1,2.3,-1.2,0.3,0.1,3,2,1,
2025-03-20,Austria,Serbia,1.0,1.0,UEFA Nations League,Vienna,Austria,0,D,0.0,2025.0,2.0,1340.4474640621365,1288.3939132054554,52.05355085668111,2.1,1.1,1.0,0.5,0.2,0.7,0.8,-0.1,0.2,0.5,1,0,0,
2025-03-20,Iraq,Kuwait,2.0,2.0,FIFA World Cup qualification,Basra,Iraq,0,D,0.0,2025.0,3.0,1185.9967255973356,1019.8238309741878,166.17289462314784,1.0,0.9,0.1,0.5,0.2,0.9,1.5,-0.6,0.1,0.6,2,0,1,
